"analysisId","analysisDescription","outcomeId","outcomeName","comparatorId","comparatorName","targetId","targetName","rr","ci95lb","ci95ub","p","target","comparator","targetDays","comparatorDays","eventsTarget","eventsComparator","logRr","seLogRr","llr"
5,"ITT(3mo) - PS stratification",4223947,"Viral hepatitis, type A",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,911,17,78003,1530,0,0,NA,NA,NA
5,"ITT(3mo) - PS stratification",440129,"Hypertrophy of nasal turbinates",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",5.14617113050698e-10,3.71634387774005e-28,0.622894374808893,0.181085682012904,911,17,77939,1515,1,1,-21.38759796158,15.9916877107067,2.33727064135556
5,"ITT(3mo) - PS stratification",4131595,"Fracture of radius",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",314747042275764,NA,NA,NA,911,17,77885,1530,3,0,33.3827903917501,NA,0.100975917339992
5,"ITT(3mo) - PS stratification",4164337,"Polyp of large intestine",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,911,17,77841,1530,2,0,NA,NA,NA
5,"ITT(3mo) - PS stratification",436675,"Anorexia nervosa",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,911,17,78003,1530,0,0,NA,NA,NA
5,"ITT(3mo) - PS stratification",440814,"Torticollis",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,911,17,78003,1530,0,0,NA,NA,NA
5,"ITT(3mo) - PS stratification",1792366,"[GDE2025_Antiplatelet] Secondary outcome - NACE",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",0.383911545401882,0.0961494365948879,2.54369731322795,0.251918083591713,911,17,74474,1356,69,2,-0.957343103445098,0.835594518623375,0.599560250913839
5,"ITT(3mo) - PS stratification",381581,"Chalazion",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,911,17,78003,1530,0,0,NA,NA,NA
5,"ITT(3mo) - PS stratification",4092565,"Uterine prolapse",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,911,17,78003,1530,0,0,NA,NA,NA
5,"ITT(3mo) - PS stratification",1792374,"[GDE2025_Antiplatelet] Secondary outcome - GI bleeding",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",57098007771048.6,NA,NA,NA,911,17,77109,1530,19,0,31.6757903418076,NA,0.0992066500833602
5,"ITT(3mo) - PS stratification",433527,"Endometriosis (clinical)",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,911,17,77918,1530,1,0,NA,NA,NA
5,"ITT(3mo) - PS stratification",4079750,"Osteoarthritis of knee",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",0.105931854587096,0.0041927251433896,2.67643535707411,0.173047919203649,911,17,77850,1526,2,1,-2.24495927286064,1.64770634402324,1.06000183805417
5,"ITT(3mo) - PS stratification",1792367,"[GDE2025_Antiplatelet] Primary outcome - MACE",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",0.38391154540189,0.0961494365948735,2.54369731322811,0.251918083591754,911,17,75178,1356,57,2,-0.957343103445076,0.835594518623428,0.599560250913783
5,"ITT(3mo) - PS stratification",4280571,"Acute pyelonephritis",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,911,17,77884,1530,3,0,NA,NA,NA
5,"ITT(3mo) - PS stratification",4049417,"Vesicular eczema",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,911,17,78003,1530,0,0,NA,NA,NA
5,"ITT(3mo) - PS stratification",437082,"Ankylosing spondylitis",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,911,17,77931,1530,2,0,NA,NA,NA
5,"ITT(3mo) - PS stratification",198202,"Cystocele",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,911,17,78003,1530,0,0,NA,NA,NA
5,"ITT(3mo) - PS stratification",376938,"Neurofibromatosis syndrome",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,911,17,78003,1530,0,0,NA,NA,NA
5,"ITT(3mo) - PS stratification",141933,"Alopecia areata",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,911,17,78003,1530,0,0,NA,NA,NA
5,"ITT(3mo) - PS stratification",73300,"Radial styloid tenosynovitis",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,911,17,78003,1530,0,0,NA,NA,NA
5,"ITT(3mo) - PS stratification",380395,"Retinal dystrophy",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,911,17,78003,1530,0,0,NA,NA,NA
5,"ITT(3mo) - PS stratification",1792373,"[GDE2025_Antiplatelet] Secondary outcome - Stroke(ischemic)",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",695309258935578,0.0201890590290964,NA,NA,911,17,77920,1530,2,0,34.1753778394062,NA,0.101579792817915
5,"ITT(3mo) - PS stratification",141323,"Acute maxillary sinusitis",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,911,17,78003,1530,0,0,NA,NA,NA
5,"ITT(3mo) - PS stratification",1792368,"[GDE2025_Antiplatelet] Secondary outcome - Hemorrhagic event",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",84908342541147.5,4.39508302354136e-09,NA,NA,911,17,76951,1530,21,0,32.072593467565,NA,0.0992066500833602
5,"ITT(3mo) - PS stratification",134765,"Cachexia",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,911,17,78003,1530,0,0,NA,NA,NA
5,"ITT(3mo) - PS stratification",4288544,"Inguinal hernia",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",296304003770741,0.0207411170920508,NA,NA,911,17,77829,1530,3,0,33.3224070829741,NA,0.0963918456750612
5,"ITT(3mo) - PS stratification",380731,"Otitis externa",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,911,17,78003,1530,0,0,NA,NA,NA
5,"ITT(3mo) - PS stratification",380094,"Carpal tunnel syndrome",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,911,17,78003,1530,0,0,NA,NA,NA
5,"ITT(3mo) - PS stratification",435613,"Cellulitis",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,911,17,77928,1530,3,0,NA,NA,NA
5,"ITT(3mo) - PS stratification",138463,"Aphthous ulcer of mouth",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,911,17,78003,1530,0,0,NA,NA,NA
5,"ITT(3mo) - PS stratification",199861,"Perianal abscess",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,911,17,78003,1530,0,0,NA,NA,NA
5,"ITT(3mo) - PS stratification",439840,"Lymphangitis",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,911,17,78003,1530,0,0,NA,NA,NA
5,"ITT(3mo) - PS stratification",1792364,"[GDE2025_Antiplatelet] Secondary outcome - All cause mortality",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",320193742311510,NA,NA,NA,911,17,77193,1530,30,0,33.3999473732381,NA,0.485999413155554
5,"ITT(3mo) - PS stratification",433450,"Paranoid schizophrenia",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,911,17,78003,1530,0,0,NA,NA,NA
5,"ITT(3mo) - PS stratification",74855,"Genital herpes simplex",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,911,17,78003,1530,0,0,NA,NA,NA
5,"ITT(3mo) - PS stratification",72576,"Benign tumor of breast",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,911,17,78003,1530,0,0,NA,NA,NA
5,"ITT(3mo) - PS stratification",261880,"Atelectasis",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",206935048456465,NA,NA,NA,911,17,77802,1530,3,0,32.9634260843834,NA,0.0992066500834525
5,"ITT(3mo) - PS stratification",4304008,"Memory impairment",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,911,17,78003,1530,0,0,NA,NA,NA
5,"ITT(3mo) - PS stratification",440424,"Aphasia",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,911,17,78003,1530,0,0,NA,NA,NA
5,"ITT(3mo) - PS stratification",1792370,"[GDE2025_Antiplatelet] Secondary outcome - AMI",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",0.0991181813907652,0.0118944156974336,0.825962766626657,0.0326213902313612,911,17,76102,1356,28,2,-2.31144238938036,1.0817751520888,2.22780816194017
5,"ITT(3mo) - PS stratification",194997,"Prostatitis",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,911,17,77943,1530,1,0,NA,NA,NA
5,"ITT(3mo) - PS stratification",434626,"Borderline personality disorder",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,911,17,78003,1530,0,0,NA,NA,NA
5,"ITT(3mo) - PS stratification",40443308,"Polycystic ovary syndrome",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,911,17,78003,1530,0,0,NA,NA,NA
5,"ITT(3mo) - PS stratification",4135082,"Dislocation of distal radioulnar joint",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,911,17,78003,1530,0,0,NA,NA,NA
5,"ITT(3mo) - PS stratification",378424,"Astigmatism",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",207966767883427,0.0190008407327476,NA,NA,911,17,77914,1530,3,0,32.9683994130741,NA,0.100975917339994
5,"ITT(3mo) - PS stratification",72418,"Scoliosis deformity of spine",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,911,17,77992,1530,1,0,NA,NA,NA
5,"ITT(3mo) - PS stratification",4142905,"Fracture of rib",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,911,17,78003,1530,0,0,NA,NA,NA
5,"ITT(3mo) - PS stratification",1792372,"[GDE2025_Antiplatelet] Secondary outcome - Stroke(hemorrhagic)",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,911,17,77845,1530,2,0,NA,NA,NA
5,"ITT(3mo) - PS stratification",4172458,"Candidiasis of skin",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,911,17,78003,1530,0,0,NA,NA,NA
5,"ITT(3mo) - PS stratification",134453,"Bursitis",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,911,17,78003,1530,0,0,NA,NA,NA
5,"ITT(3mo) - PS stratification",198075,"Condyloma acuminatum of the anogenital region",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,911,17,78003,1530,0,0,NA,NA,NA
5,"ITT(3mo) - PS stratification",377535,"Sleep walking disorder",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,911,17,78003,1530,0,0,NA,NA,NA
5,"ITT(3mo) - PS stratification",436676,"Posttraumatic stress disorder",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,911,17,77931,1530,1,0,NA,NA,NA
5,"ITT(3mo) - PS stratification",318800,"Gastroesophageal reflux disease",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",1.05282192342029,0.424639996338119,3.50680682907573,0.923860006739112,911,17,60439,1288,252,4,0.0514741052895531,0.538586280468985,0.00488519554505729
5,"ITT(3mo) - PS stratification",1792371,"[GDE2025_Antiplatelet] Secondary Outcome - Stroke(both)",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",208548064818827,0.0225018552666456,NA,NA,911,17,77762,1530,4,0,32.9711906573092,NA,0.101579792817905
5,"ITT(3mo) - PS stratification",4150372,"Acute otitis media",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,911,17,78003,1530,0,0,NA,NA,NA
5,"ITT(3mo) - PS stratification",4207307,"Infective meningitis",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,911,17,77959,1530,1,0,NA,NA,NA
5,"ITT(3mo) - PS stratification",381444,"Contusion of eye",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,911,17,78003,1530,0,0,NA,NA,NA
5,"ITT(3mo) - PS stratification",435093,"Closed fracture of femur",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,911,17,78003,1530,0,0,NA,NA,NA
5,"ITT(3mo) - PS stratification",80509,"Bone cyst",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,911,17,78003,1530,0,0,NA,NA,NA
5,"ITT(3mo) - PS stratification",135215,"Hashimoto thyroiditis",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",226775132965768,NA,NA,NA,911,17,77924,1530,2,0,33.0549800387628,NA,0.201397590979999
5,"ITT(3mo) - PS stratification",194696,"Dysmenorrhea",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,911,17,77936,1530,1,0,NA,NA,NA
5,"ITT(3mo) - PS stratification",438407,"Bulimia nervosa",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,911,17,78003,1530,0,0,NA,NA,NA
5,"ITT(3mo) - PS stratification",433440,"Dysthymia",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,911,17,77953,1530,1,0,NA,NA,NA
5,"ITT(3mo) - PS stratification",380839,"Tuberous sclerosis syndrome",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,911,17,78003,1530,0,0,NA,NA,NA
5,"ITT(3mo) - PS stratification",198803,"Benign prostatic hyperplasia",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",1.24346644564725,0.244969233301614,22.6425173226645,0.850324045932761,911,17,73979,1456,65,1,0.217903000099305,1.15472838447681,0.0233109512897158
5,"ITT(3mo) - PS stratification",4114197,"Tumor of hypothalamus",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",333060548204974,NA,NA,NA,911,17,77808,1530,3,0,33.4393454158219,NA,0.197971638492978
5,"ITT(3mo) - PS stratification",133228,"Dental caries",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",296377959593088,0.0269844623626638,NA,NA,911,17,77742,1530,4,0,33.3226566462384,NA,0.096391845675079
5,"ITT(3mo) - PS stratification",1792369,"[GDE2025_Antiplatelet] Secondary outcome - Ischemic event",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",0.147609796041312,0.0244572371699348,1.12078673008465,0.0499098612448793,911,17,76019,1356,30,2,-1.9131830001745,0.975747517441315,1.74118922163498
5,"ITT(3mo) - PS stratification",316457,"Mallory-Weiss syndrome",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,911,17,78003,1530,0,0,NA,NA,NA
5,"ITT(3mo) - PS stratification",4299544,"Acanthosis nigricans",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,911,17,78003,1530,0,0,NA,NA,NA
5,"ITT(3mo) - PS stratification",42873169,"Sprain of shoulder rotator cuff",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,911,17,78003,1530,0,0,NA,NA,NA
5,"ITT(3mo) - PS stratification",374655,"Mastoiditis",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,911,17,78003,1530,0,0,NA,NA,NA
5,"ITT(3mo) - PS stratification",4171915,"Orchitis",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,911,17,78003,1530,0,0,NA,NA,NA
5,"ITT(3mo) - PS stratification",192606,"Paraplegia",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,911,17,78000,1530,1,0,NA,NA,NA
5,"ITT(3mo) - PS stratification",81878,"Benign paroxysmal positional vertigo",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,911,17,77999,1530,1,0,NA,NA,NA
5,"ITT(3mo) - PS stratification",134619,"Toxic nodular goiter",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,911,17,78003,1530,0,0,NA,NA,NA
5,"ITT(3mo) - PS stratification",376132,"Ectropion",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,911,17,78003,1530,0,0,NA,NA,NA
5,"ITT(3mo) - PS stratification",4153877,"Post-traumatic wound infection",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,911,17,78003,1530,0,0,NA,NA,NA
5,"ITT(3mo) - PS stratification",4215978,"Onychomycosis",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,911,17,77843,1530,3,0,NA,NA,NA
5,"ITT(3mo) - PS stratification",4068482,"Prolapsed lumbar intervertebral disc",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",685234615388355,1.25555590206416e-09,NA,NA,911,17,77877,1530,2,0,34.1607823997662,NA,0.100379185307631
5,"ITT(3mo) - PS stratification",4239381,"Psychoactive substance abuse",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,911,17,78003,1530,0,0,NA,NA,NA
5,"ITT(3mo) - PS stratification",253796,"Pneumothorax",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,911,17,77937,1530,1,0,NA,NA,NA
5,"ITT(3mo) - PS stratification",444367,"Cholelithiasis without obstruction",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,911,17,78003,1530,0,0,NA,NA,NA
5,"ITT(3mo) - PS stratification",1792365,"[GDE2025_Antiplatelet] Secondary outcome - Cardiovascular mortality",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",237237911457818,NA,NA,NA,911,17,77231,1530,29,0,33.100084599361,NA,0.389010835448317
5,"ITT(3mo) - PS stratification",4108467,"Burn of skin",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,911,17,78003,1530,0,0,NA,NA,NA
